147;173;205;209;land;false;jungle;1
148;205;238;162;land;false;plains;1
149;164;201;177;land;true;jungle;1
150;206;179;138;land;false;plains;1
151;231;215;75;land;false;plains;1
152;125;230;187;land;false;jungle;1
153;249;133;205;land;false;forest;1
154;214;245;80;land;false;jungle;1
155;145;253;127;land;false;desert;1
156;212;70;229;land;true;forest;1
157;102;155;247;land;false;plains;1
158;174;250;161;land;false;desert;1
159;172;229;155;land;false;plains;1
160;77;231;248;land;true;jungle;1
161;139;156;239;land;false;plains;1
162;181;191;199;land;false;forest;1
163;153;206;243;land;false;plains;1
164;225;218;181;land;false;jungle;1
165;51;242;223;land;true;jungle;1
166;226;222;186;land;false;plains;1
167;204;212;174;land;false;mountain;1
168;232;225;104;land;false;forest;1
169;233;53;224;land;false;desert;1
170;250;254;106;land;false;plains;1
171;144;227;190;land;false;jungle;1
172;251;218;104;land;false;plains;1
173;202;248;249;land;false;desert;1
174;232;222;71;land;false;plains;1
175;212;196;205;land;false;jungle;1
176;180;218;237;land;true;jungle;1
177;200;240;237;land;false;plains;1
178;81;215;238;land;false;plains;1
179;202;128;213;land;false;plains;1
180;153;189;191;land;false;plains;1
181;218;151;152;land;false;jungle;1
182;158;231;191;land;false;forest;1
183;236;224;49;land;false;plains;1
184;165;148;228;land;false;plains;1
185;248;253;207;land;false;plains;1
186;157;138;240;land;true;jungle;1
187;227;235;170;land;true;jungle;1
188;179;196;219;land;true;plains;1
189;207;241;139;land;false;plains;1
190;245;136;145;land;false;desert;1
191;235;159;140;land;false;jungle;1
192;78;212;234;land;true;plains;1
193;167;168;187;land;false;desert;1
194;226;38;243;land;true;jungle;1
195;171;168;222;land;false;jungle;1
196;217;184;105;land;false;plains;1
197;190;147;217;land;false;jungle;1
198;208;182;197;land;false;jungle;1
199;240;165;145;land;false;jungle;1
200;241;65;235;land;false;jungle;1
201;239;244;242;land;false;plains;1
202;169;204;139;land;false;jungle;1
203;247;211;185;land;false;desert;1
204;190;70;254;land;true;plains;1
205;176;244;96;land;true;jungle;1
206;236;193;141;land;false;desert;1
207;210;178;156;land;false;jungle;1
208;253;199;233;land;false;jungle;1
209;223;114;230;land;false;desert;1
210;237;137;220;land;false;jungle;1
211;214;192;169;land;false;plains;1
212;150;164;215;land;false;forest;1
213;218;99;214;land;true;forest;1
214;130;231;146;land;false;mountain;1
215;60;233;249;land;false;plains;1
216;180;179;222;land;false;plains;1
217;209;239;229;land;false;plains;1
218;129;207;232;land;false;forest;1
219;159;254;206;land;true;forest;1
220;126;217;218;land;false;desert;1
221;206;197;224;land;false;plains;1
222;234;191;246;land;false;plains;1
223;61;240;252;land;false;jungle;1
224;254;149;205;land;true;plains;1
225;241;231;83;land;false;forest;1
226;199;110;194;land;true;plains;1
227;239;55;228;land;true;jungle;1
228;254;151;125;land;false;jungle;1
229;111;206;234;land;false;plains;1
230;251;135;207;land;true;jungle;1
231;249;143;141;land;false;plains;1
232;161;246;161;land;false;jungle;1
233;120;231;252;land;false;jungle;1
234;232;245;160;land;false;jungle;1
235;102;246;206;land;false;desert;1
236;62;238;216;land;false;plains;1
237;251;251;203;land;false;forest;1
238;243;190;164;land;false;jungle;1
239;201;67;240;land;false;plains;1
240;242;172;161;land;false;jungle;1
241;211;253;50;land;false;jungle;1
242;236;242;205;land;false;plains;1
243;237;210;81;land;false;desert;1
244;203;148;170;land;false;plains;1
245;208;185;210;land;false;jungle;1
246;212;215;209;land;false;plains;1
247;184;121;254;land;false;plains;1
248;196;226;229;land;true;jungle;1
249;135;241;252;land;true;plains;1
250;209;143;202;land;false;plains;1
251;114;219;222;land;false;jungle;1
252;172;239;182;land;false;jungle;1
253;227;169;187;land;false;plains;1
254;107;237;251;land;false;jungle;1
255;242;143;122;land;false;jungle;1
256;141;228;192;land;false;plains;1
257;252;205;239;land;true;jungle;1
258;148;223;182;land;false;plains;1
259;203;178;171;land;false;plains;1
260;204;199;157;land;false;jungle;1
261;242;253;34;land;false;jungle;1
262;224;173;234;land;false;forest;1
263;215;208;249;land;false;desert;1
264;174;102;252;land;false;jungle;1
265;177;168;237;land;true;forest;1
266;235;110;221;land;false;plains;1
267;249;96;158;land;false;jungle;1
268;188;194;232;land;false;desert;1
269;119;201;183;land;false;jungle;1
270;248;239;41;land;false;plains;1
271;205;181;209;land;true;plains;1
272;208;238;236;land;false;plains;1
273;221;112;236;land;false;plains;1
274;179;190;187;land;false;jungle;1
275;77;233;192;land;true;forest;1
276;174;248;98;land;true;forest;1
277;152;194;213;land;false;jungle;1
278;232;166;246;land;false;plains;1
279;215;167;194;land;false;desert;1
280;221;232;101;land;false;forest;1
281;160;115;248;land;false;jungle;1
282;165;205;226;land;true;plains;1
283;205;224;82;land;false;jungle;1
284;232;71;244;land;false;desert;1
285;47;239;238;land;true;plains;1
286;186;243;160;land;false;plains;1
287;229;171;235;land;false;plains;1
288;206;139;192;land;false;plains;1
289;230;211;196;land;true;desert;1
290;218;229;103;land;false;mountain;1
291;222;118;207;land;false;desert;1
292;115;192;200;land;false;plains;1
293;198;192;246;land;false;desert;1
294;243;110;174;land;true;plains;1
295;238;242;198;land;true;jungle;1
296;134;218;207;land;false;plains;1
297;212;110;188;land;true;plains;1
298;244;252;143;land;false;jungle;1
299;191;190;225;land;false;forest;1
300;238;164;225;land;true;jungle;1
301;230;213;81;land;true;forest;1
302;178;151;217;land;true;jungle;1
303;151;173;216;land;false;plains;1
304;143;184;217;land;false;jungle;1
305;201;202;148;land;false;plains;1
306;132;214;232;land;false;jungle;1
307;103;249;159;land;true;forest;1
308;130;251;179;land;false;jungle;1
309;186;238;171;land;true;plains;1
310;213;123;239;land;false;jungle;1
311;167;164;246;land;true;plains;1
312;169;187;204;land;true;plains;1
313;251;200;161;land;false;jungle;1
314;71;240;227;land;false;jungle;1
315;105;238;170;land;true;forest;1
316;221;211;191;land;true;forest;1
317;207;219;84;land;false;jungle;1
318;235;223;223;land;false;jungle;1
319;237;112;200;land;false;plains;1
320;238;141;251;land;false;plains;1
321;207;222;224;land;true;jungle;1
322;101;214;249;land;true;jungle;1
323;59;220;241;land;false;plains;1
324;151;122;237;land;false;jungle;1
325;169;254;159;land;false;jungle;1
326;150;230;221;land;false;desert;1
327;215;242;208;land;false;jungle;1
328;193;220;222;land;false;jungle;1
329;189;190;164;land;false;plains;1
330;225;165;168;land;false;jungle;1
331;177;208;213;land;false;desert;1
332;190;160;241;land;false;jungle;1
333;200;212;217;land;true;plains;1
334;129;232;140;land;false;plains;1
335;236;249;128;land;true;plains;1
336;253;68;236;land;false;plains;1
337;240;144;240;land;true;plains;1
338;180;229;213;land;false;desert;1
339;248;224;147;land;false;plains;1
340;154;168;218;land;false;forest;1
341;132;152;247;land;false;jungle;1
342;212;196;202;land;false;jungle;1
343;242;224;43;land;false;plains;1
344;88;181;248;land;true;jungle;1
345;206;219;186;land;false;desert;1
346;137;173;228;land;false;jungle;1
347;212;168;134;land;true;jungle;1
348;68;231;251;land;true;desert;1
349;195;233;86;land;false;jungle;1
350;144;236;196;land;true;forest;1
351;175;227;163;land;false;forest;1
352;96;184;238;land;false;plains;1
353;239;165;121;land;false;forest;1
354;252;254;160;land;false;jungle;1
355;251;179;92;land;false;desert;1
356;253;90;236;land;false;jungle;1
357;180;244;123;land;true;forest;1
358;185;195;135;land;true;jungle;1
359;239;100;213;land;false;mountain;1
360;217;219;225;land;false;jungle;1
361;231;138;200;land;false;desert;1
362;81;240;217;land;false;plains;1
363;218;253;243;land;true;plains;1
364;217;98;247;land;false;plains;1
365;210;180;223;land;false;desert;1
366;221;204;152;land;true;jungle;1
367;235;76;220;land;true;jungle;1
368;161;222;253;land;false;desert;1
369;238;220;235;land;false;forest;1
370;86;201;215;land;false;mountain;1
371;215;205;83;land;false;jungle;1
372;206;91;215;land;false;jungle;1
373;207;154;228;land;false;jungle;1
374;228;199;190;land;false;plains;1
375;128;237;163;land;false;jungle;1
376;202;182;183;land;false;desert;1
377;198;226;198;land;false;plains;1
378;218;212;226;land;false;plains;1
379;243;183;140;land;false;jungle;1
380;154;252;100;land;false;plains;1
381;223;167;240;land;false;plains;1
382;184;125;224;land;false;jungle;1
383;142;235;157;land;false;desert;1
384;150;233;177;land;true;forest;1
385;254;253;144;land;false;jungle;1
386;161;120;231;land;false;plains;1
387;226;110;169;land;true;plains;1
388;134;239;165;land;false;jungle;1
389;169;231;222;land;false;desert;1
390;134;233;154;land;false;jungle;1
391;168;229;115;land;false;plains;1
392;220;123;214;land;false;forest;1
393;179;84;246;land;false;jungle;1
394;180;163;180;land;false;forest;1
395;241;239;107;land;true;forest;1
396;158;219;157;land;false;mountain;1
397;166;135;209;land;false;forest;1
398;79;210;240;land;false;jungle;1
399;250;90;161;land;false;jungle;1
400;229;213;253;land;false;plains;1
401;136;249;238;land;false;plains;1
402;209;199;201;land;false;plains;1
403;192;211;132;land;false;plains;1
404;224;226;248;land;false;forest;1
405;167;198;140;land;false;jungle;1
406;252;130;227;land;false;desert;1
407;158;164;218;land;true;jungle;1
408;140;198;218;land;true;plains;1
409;254;108;162;land;false;jungle;1
410;229;147;224;land;false;jungle;1
411;197;239;141;land;false;jungle;1
412;89;241;220;land;true;plains;1
413;183;131;248;land;false;plains;1
414;181;222;144;land;true;forest;1
415;196;208;101;land;false;jungle;1
416;253;198;242;land;false;plains;1
417;151;156;219;land;false;jungle;1
418;188;240;108;land;true;jungle;1
419;179;205;222;land;false;jungle;1
420;130;249;176;land;true;jungle;1
421;190;238;143;land;false;plains;1
422;156;215;246;land;false;plains;1
423;94;249;252;land;false;jungle;1
424;208;244;218;land;true;jungle;1
425;84;251;223;land;false;jungle;1
426;212;227;92;land;false;jungle;1
427;174;250;199;land;true;jungle;1
428;197;199;135;land;true;plains;1
429;110;156;247;land;true;plains;1
430;212;162;141;land;false;mountain;1
431;179;239;162;land;false;plains;1
432;134;175;204;land;false;plains;1
433;223;165;180;land;false;jungle;1
434;245;240;29;land;true;forest;1
435;239;248;221;land;false;desert;1
436;209;117;245;land;false;mountain;1
437;224;135;187;land;false;desert;1
438;207;254;111;land;true;plains;1
439;227;137;227;land;false;plains;1
440;244;215;160;land;false;plains;1
441;189;130;215;land;false;forest;1
442;156;172;249;land;false;plains;1
443;144;209;198;land;false;desert;1
444;197;78;250;land;false;desert;1
445;144;209;197;land;false;plains;1
446;185;92;239;land;false;jungle;1
447;59;246;229;land;false;jungle;1
448;191;196;206;land;true;forest;1
449;186;250;162;land;false;desert;1
450;122;215;205;land;true;plains;1
451;237;207;196;land;false;jungle;1
452;195;211;225;land;true;plains;1
453;88;194;220;land;false;plains;1
454;246;176;124;land;false;jungle;1
455;232;74;254;land;false;forest;1
456;190;136;229;land;false;plains;1
457;229;100;210;land;false;jungle;1
458;147;223;241;land;true;forest;1
459;240;185;232;land;true;plains;1
460;116;183;209;land;false;plains;1
461;219;237;188;land;true;jungle;1
462;240;235;252;land;false;desert;1
463;134;191;179;land;false;jungle;1
464;228;219;67;land;true;plains;1
465;112;183;206;land;false;plains;1
466;252;159;181;land;false;desert;1
467;234;234;167;land;false;forest;1
468;218;251;229;land;true;jungle;1
469;186;219;170;land;false;plains;1
470;237;206;138;land;true;forest;1
471;224;67;242;land;false;plains;1
472;244;163;109;land;false;jungle;1
473;106;236;247;land;false;jungle;1
474;178;223;167;land;false;plains;1
475;95;183;236;land;false;plains;1
476;176;215;170;land;false;jungle;1
477;155;210;238;land;true;plains;1
478;165;225;196;land;false;plains;1
479;223;130;220;land;false;jungle;1
480;239;190;200;land;false;plains;1
481;184;225;178;land;false;plains;1
482;200;128;192;land;false;jungle;1
483;221;230;241;land;false;plains;1
484;250;165;217;land;false;plains;1
485;202;221;146;land;false;plains;1
486;234;167;243;land;false;plains;1
487;191;168;221;land;false;jungle;1
488;186;246;237;land;true;plains;1
489;154;238;241;land;false;plains;1
490;40;244;249;land;false;jungle;1
491;237;126;180;land;true;plains;1
492;79;208;252;land;false;plains;1
493;173;219;194;land;false;plains;1
494;200;219;237;land;false;mountain;1
495;243;127;158;land;false;plains;1
496;162;181;229;land;false;jungle;1
497;164;161;211;land;true;plains;1
498;189;245;164;land;false;desert;1
499;236;225;68;land;false;plains;1
500;156;249;145;land;true;plains;1
501;251;219;82;land;false;plains;1
502;229;236;90;land;false;plains;1
503;166;209;137;land;false;plains;1
504;235;239;142;land;true;jungle;1
505;219;163;191;land;false;plains;1
506;220;208;91;land;true;forest;1
507;211;183;207;land;false;jungle;1
508;191;202;174;land;true;jungle;1
509;254;66;230;land;true;jungle;1
510;250;83;254;land;true;desert;1
511;168;168;172;land;false;plains;1
512;86;229;212;land;false;jungle;1
513;225;138;153;land;true;plains;1
514;248;154;167;land;false;jungle;1
515;249;226;116;land;false;plains;1
516;198;199;236;land;false;jungle;1
517;218;148;147;land;false;plains;1
518;188;198;232;land;false;mountain;1
519;199;59;245;land;false;jungle;1
520;180;88;236;land;true;plains;1
521;118;245;203;land;false;jungle;1
522;169;145;251;land;false;plains;1
523;211;243;193;land;true;plains;1
524;250;123;141;land;false;desert;1
525;219;227;63;land;false;desert;1
526;213;241;53;land;false;jungle;1
527;246;189;213;land;false;jungle;1
528;114;228;251;land;true;forest;1
529;32;253;248;land;false;desert;1
530;155;242;137;land;false;plains;1
531;243;223;135;land;false;jungle;1
532;224;103;195;land;false;plains;1
533;213;128;162;land;true;plains;1
534;196;244;120;land;false;jungle;1
535;251;8;251;land;false;plains;1
536;37;250;216;land;false;plains;1
537;241;197;242;land;false;plains;1
538;154;243;216;land;false;plains;1
539;169;174;196;land;false;plains;1
540;216;238;71;land;false;plains;1
541;169;151;203;land;false;jungle;1
542;214;153;148;land;false;jungle;1
543;252;89;221;land;false;mountain;1
544;196;171;205;land;false;jungle;1
545;230;114;170;land;false;forest;1
546;121;245;142;land;true;forest;1
547;242;228;248;land;true;jungle;1
548;231;120;174;land;true;forest;1
549;215;209;238;land;false;jungle;1
550;192;221;203;land;false;jungle;1
551;224;229;101;land;true;plains;1
552;204;160;171;land;false;mountain;1
553;228;237;65;land;false;desert;1
554;168;151;215;land;true;forest;1
555;216;198;190;land;false;plains;1
556;250;239;76;land;false;forest;1
557;236;230;245;land;false;jungle;1
558;204;147;155;land;false;desert;1
559;222;132;246;land;false;plains;1
560;249;216;94;land;false;plains;1
561;233;65;234;land;true;plains;1
562;209;148;196;land;true;plains;1
563;70;246;237;land;false;forest;1
564;246;159;148;land;false;plains;1
565;161;150;223;land;false;plains;1
566;232;65;211;land;true;forest;1
567;187;146;229;land;false;plains;1
568;207;134;215;land;false;plains;1
569;245;238;182;land;true;plains;1
570;164;124;243;land;false;plains;1
571;133;226;149;land;true;desert;1
572;236;66;208;land;true;jungle;1
573;244;209;111;land;true;jungle;1
574;189;239;207;land;false;jungle;1
575;158;250;217;land;true;forest;1
576;191;75;246;land;false;plains;1
577;177;152;238;land;false;plains;1
578;245;202;113;land;false;jungle;1
579;143;187;209;land;false;jungle;1
580;207;232;178;land;false;plains;1
581;247;90;196;land;false;plains;1
582;202;189;172;land;false;plains;1
583;210;248;140;land;false;plains;1
584;178;218;217;land;false;jungle;1
585;97;197;240;land;false;plains;1
586;234;238;82;land;false;jungle;1
587;139;195;175;land;true;jungle;1
588;254;220;214;land;false;forest;1
589;73;234;204;land;false;plains;1
590;210;188;156;land;true;plains;1
591;166;250;160;land;false;jungle;1
592;108;244;203;land;false;jungle;1
593;220;251;137;land;false;jungle;1
594;156;166;252;land;false;jungle;1
595;152;185;182;land;false;plains;1
596;162;177;220;land;false;plains;1
597;253;200;179;land;true;plains;1
598;161;162;220;land;false;mountain;1
599;197;205;206;land;true;forest;1
600;171;219;127;land;true;plains;1
601;168;253;168;land;false;plains;1
602;152;120;235;land;false;jungle;1
603;197;217;239;land;false;jungle;1
604;54;237;213;land;false;plains;1
605;130;254;188;land;false;forest;1
606;76;251;178;land;false;forest;1
607;210;226;171;land;false;desert;1
608;205;216;181;land;false;plains;1
609;154;188;249;land;true;plains;1
610;134;158;214;land;false;desert;1
611;123;187;228;land;false;plains;1
612;199;172;189;land;false;jungle;1
613;176;178;164;land;true;forest;1
614;254;160;111;land;false;plains;1
615;187;254;232;land;false;jungle;1
616;207;251;107;land;false;forest;1
617;170;239;135;land;false;plains;1
618;176;134;239;land;false;plains;1
619;139;197;251;land;true;plains;1
620;126;224;224;land;false;plains;1
621;138;212;159;land;false;plains;1
622;224;56;228;land;false;plains;1
623;228;215;59;land;false;forest;1
624;150;205;162;land;false;mountain;1
625;157;228;195;land;false;plains;1
626;99;247;203;land;false;plains;1
627;112;195;206;land;false;jungle;1
628;164;125;237;land;true;plains;1
629;167;202;151;land;true;plains;1
630;183;241;160;land;false;jungle;1
631;227;140;200;land;false;plains;1
632;179;240;231;land;false;plains;1
633;179;161;178;land;false;plains;1
634;132;181;242;land;true;jungle;1
635;230;35;252;land;false;jungle;1
636;230;168;214;land;false;plains;1
637;157;229;248;land;false;jungle;1
638;66;234;235;land;false;jungle;1
639;142;241;190;land;false;plains;1
640;251;251;25;land;false;desert;1
641;218;133;162;land;false;jungle;1
642;231;88;210;land;false;plains;1
643;96;240;217;land;false;plains;1
644;193;193;137;land;true;plains;1
645;112;226;237;land;false;jungle;1
646;217;227;211;land;false;jungle;1
647;118;202;183;land;false;jungle;1
648;209;200;219;land;false;plains;1
649;251;141;226;land;false;desert;1
650;136;229;180;land;false;jungle;1
651;216;134;227;land;false;jungle;1
652;174;161;223;land;false;plains;1
653;197;234;211;land;false;mountain;1
654;191;145;239;land;false;jungle;1
655;212;245;122;land;true;plains;1
656;107;190;213;land;false;jungle;1
657;144;211;191;land;true;jungle;1
658;148;146;213;land;false;jungle;1
659;246;157;112;land;false;plains;1
660;231;222;83;land;true;plains;1
661;235;197;167;land;false;jungle;1
662;193;158;197;land;false;plains;1
663;191;99;212;land;true;jungle;1
664;173;114;253;land;false;forest;1
665;72;236;212;land;true;plains;1
666;220;125;223;land;true;plains;1
667;206;247;243;land;false;plains;1
668;153;223;129;land;false;plains;1
669;243;210;75;land;false;jungle;1
670;204;110;229;land;true;jungle;1
671;137;118;246;land;false;desert;1
672;234;220;221;land;false;desert;1
673;103;232;174;land;false;plains;1
674;117;220;220;land;false;desert;1
675;73;215;223;land;true;plains;1
676;218;53;238;land;false;mountain;1
677;222;242;109;land;true;plains;1
678;224;71;248;land;false;jungle;1
679;228;134;173;land;false;jungle;1
680;186;155;161;land;true;jungle;1
681;159;162;196;land;true;forest;1
682;138;232;160;land;false;jungle;1
683;228;172;235;land;false;jungle;1
684;134;203;182;land;true;jungle;1
685;185;132;239;land;true;jungle;1
686;89;242;173;land;false;mountain;1
687;214;206;155;land;false;plains;1
688;236;18;250;land;false;plains;1
689;168;142;241;land;false;plains;1
690;210;224;104;land;false;desert;1
691;171;230;161;land;false;jungle;1
692;118;254;190;land;false;jungle;1
693;76;251;193;land;false;desert;1
694;254;245;123;land;false;forest;1
695;248;102;153;land;false;desert;1
696;235;138;166;land;true;plains;1
697;193;231;207;land;true;forest;1
698;108;213;211;land;false;jungle;1
699;125;222;167;land;false;desert;1
700;220;142;254;land;true;forest;1
701;42;226;233;land;true;plains;1
702;252;125;167;land;false;jungle;1
703;156;241;157;land;true;plains;1
704;253;157;196;land;false;plains;1
705;242;247;78;land;true;plains;1
706;125;217;194;land;false;jungle;1
707;175;249;107;land;true;plains;1
708;120;226;183;land;false;jungle;1
709;183;238;92;land;false;plains;1
710;249;225;52;land;true;forest;1
711;252;98;179;land;false;jungle;1
712;241;215;63;land;false;plains;1
713;195;82;241;land;false;jungle;1
714;233;200;190;land;false;jungle;1
715;252;161;197;land;false;forest;1
716;88;227;188;land;false;jungle;1
717;219;131;240;land;false;forest;1
718;215;152;142;land;true;desert;1
719;172;202;234;land;false;plains;1
720;82;244;231;land;false;plains;1
721;249;29;232;land;false;jungle;1
722;137;250;154;land;false;plains;1
723;138;253;187;land;false;desert;1
724;210;162;171;land;false;plains;1
725;154;228;160;land;false;forest;1
726;250;173;131;land;false;plains;1
727;244;240;138;land;true;plains;1
728;193;134;202;land;false;plains;1
729;193;181;162;land;false;jungle;1
730;189;244;235;land;false;plains;1
731;141;212;170;land;true;jungle;1
732;184;175;216;land;false;plains;1
733;225;253;150;land;true;forest;1
734;242;232;134;land;false;jungle;1
735;245;35;250;land;false;plains;1
736;216;136;225;land;false;desert;1
737;146;236;162;land;true;jungle;1
738;176;145;217;land;false;desert;1
739;185;78;242;land;true;jungle;1
740;231;233;244;land;false;plains;1
741;218;131;169;land;false;plains;1
742;249;204;52;land;false;plains;1
743;190;208;166;land;false;jungle;1
744;170;226;163;land;false;plains;1
745;185;232;243;land;false;jungle;1
746;229;226;193;land;true;plains;1
747;95;209;244;land;false;jungle;1
748;230;241;158;land;false;jungle;1
749;234;166;240;land;false;desert;1
750;177;251;164;land;false;desert;1
751;242;198;225;land;false;jungle;1
752;246;42;213;land;false;jungle;1
753;243;97;209;land;false;jungle;1
754;248;186;228;land;false;plains;1
755;220;74;228;land;true;forest;1
756;172;186;182;land;false;jungle;1
757;188;190;128;land;true;jungle;1
758;245;208;253;land;false;plains;1
759;251;80;242;land;true;plains;1
760;245;129;185;land;true;forest;1
761;190;104;220;land;false;jungle;1
762;83;244;233;land;false;plains;1
763;234;182;253;land;false;jungle;1
764;193;196;164;land;false;forest;1
765;228;224;77;land;false;plains;1
766;228;252;126;land;false;plains;1
767;202;239;97;land;false;forest;1
768;86;233;205;land;false;plains;1
769;123;147;249;land;false;forest;1
770;254;173;82;land;false;plains;1
771;247;171;221;land;true;forest;1
772;243;192;237;land;false;forest;1
773;231;171;104;land;true;forest;1
774;175;224;171;land;false;plains;1
775;183;163;157;land;false;plains;1
776;201;193;168;land;false;mountain;1
777;158;184;211;land;true;forest;1
778;171;146;202;land;false;plains;1
779;148;138;229;land;false;jungle;1
780;223;209;254;land;false;desert;1
781;196;234;226;land;false;plains;1
782;98;227;211;land;false;jungle;1
783;190;178;156;land;false;jungle;1
784;199;216;238;land;true;jungle;1
785;144;240;232;land;false;jungle;1
786;101;234;207;land;true;plains;1
787;186;168;223;land;true;plains;1
788;225;240;222;land;false;desert;1
789;222;243;246;land;false;jungle;1
790;147;159;252;land;false;jungle;1
791;201;111;201;land;false;jungle;1
792;195;242;98;land;true;forest;1
793;137;237;139;land;false;jungle;1
794;232;202;98;land;false;plains;1
795;196;213;194;land;false;jungle;1
796;225;106;192;land;true;plains;1
797;214;97;218;land;false;forest;1
798;251;146;220;land;false;mountain;1
799;150;251;129;land;false;forest;1
800;193;107;204;land;false;plains;1
801;166;210;207;land;false;jungle;1
802;171;249;158;land;true;plains;1
803;173;160;198;land;false;forest;1
804;231;57;216;land;false;mountain;1
